timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645086443370,279,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1138,834,3,3,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,279,0,0
1645086443610,294,loginsettings,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,668,807,3,3,https://www.bjbsoft.com/auth-node/loginsettings,294,0,0
1645086444220,293,user/eligibility/-current-month,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,6951,846,3,3,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,293,0,0
1645086444506,278,sc_md/sc_get,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,853,3,3,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,278,0,0
1645086444667,295,user/ispatient,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,395,814,3,3,https://www.bjbsoft.com/ums-node/user/ispatient,295,0,0
1645086445175,279,get_shift_rules-current-month,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,321,842,3,3,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,279,0,0
1645086445422,282,/existing_entry_items,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,854,3,3,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,282,0,0
1645086445770,285,service_auth_token,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,888,420,3,3,https://www.bjbsoft.com/auth-node/service_auth_token,285,0,0
1645086446014,279,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,368,828,3,3,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,279,0,0
1645086446398,281,doc_entry_items,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,5763,885,3,3,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,280,0,0
1645086446707,293,servicesidebarlinks,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,1149,836,3,3,https://www.bjbsoft.com/auth-node/servicesidebarlinks,293,0,0
1645086447359,341,rm/wp/,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,1072,3,3,https://www.bjbsoft.com/inv-node/rm/wp/,341,0,0
1645086447930,284,getStorage,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,580,764,3,3,https://www.bjbsoft.com/inv-node/common/getStorage,284,0,0
1645086447187,1328,rm/user/details/-current-month,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,44822,960,3,3,https://www.bjbsoft.com/inv-node/rm/user/details/,1058,0,0
1645086448275,280,existing_entry_items-1,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,866,3,3,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,280,0,0
1645086449089,285,invoiceprofile_details-1,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,1096,807,3,3,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,285,0,0
1645086449379,285,/rm/rules/-1,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1509,1009,4,4,https://www.bjbsoft.com/inv-node/rm/rules/,285,0,0
1645086449404,281,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1973,842,4,4,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,281,0,0
1645086450504,284,/superannuationRules,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,337,911,4,4,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,284,0,0
1645086450364,679,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1108,910,4,4,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,679,0,0
1645086450220,1098,instant_token,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,472,361,4,4,https://www.bjbsoft.com/auth-node/instant_token,1098,0,822
1645086450178,1173,dashboard/details/,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,55131,798,4,4,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,894,0,0
1645086451660,285,rm/rules/,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1509,1011,4,4,https://www.bjbsoft.com/inv-node/rm/rules/,285,0,0
1645086451775,283,rates/,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1098,1022,4,4,https://www.bjbsoft.com/inv-node/rm/rates/,283,0,0
1645086451913,284,invoice_subservices,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,717,800,4,4,https://www.bjbsoft.com/inv-node/common/invoice_subservices,284,0,0
1645086452270,319,auth-node/login,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,9361,880,4,4,https://www.bjbsoft.com/auth-node/login,319,0,0
1645086452659,300,sc_md/sc_get,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,321,855,4,4,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,300,0,0
1645086452882,290,paycycle_type,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,542,778,4,4,https://www.bjbsoft.com/inv-node/common/paycycle_type,290,0,0
1645086452960,308,rm/rates/,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1192,1022,4,4,https://www.bjbsoft.com/inv-node/rm/rates/,308,0,0
1645086453270,292,loginsettings,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,671,810,4,4,https://www.bjbsoft.com/auth-node/loginsettings,292,0,0
1645086453496,392,/existing_entry_items,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,2143,856,4,4,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,392,0,0
1645086453997,322,generated_invoices-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,321,925,4,4,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,321,0,0
1645086454202,282,sessional/pst/save,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,483,6894,4,4,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,282,0,0
1645086454314,289,user/ispatient,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,395,820,4,4,https://www.bjbsoft.com/ums-node/user/ispatient,289,0,0
1645086454511,282,doc_entry_items,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,11203,887,4,4,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,282,0,0
1645086455120,279,service_auth_token,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,889,420,4,4,https://www.bjbsoft.com/auth-node/service_auth_token,279,0,0
1645086455245,285,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,1096,831,4,4,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,285,0,0
1645086455419,281,doc_entry_items-1,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,7575,885,4,4,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,281,0,0
1645086455476,325,rm/wp/,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,321,1074,4,4,https://www.bjbsoft.com/inv-node/rm/wp/,325,0,0
1645086456271,286,servicesidebarlinks,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,1149,837,4,4,https://www.bjbsoft.com/auth-node/servicesidebarlinks,286,0,0
1645086456398,363,inv-node/rm/rules/,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1509,1009,4,4,https://www.bjbsoft.com/inv-node/rm/rules/,363,0,0
1645086456436,350,user/eligibility/-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,6951,843,4,4,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,350,0,0
1645086456360,484,existing_entry_items-1,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,2143,868,4,4,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,484,0,0
1645086457376,286,/rm/rules/-1,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1509,1011,4,4,https://www.bjbsoft.com/inv-node/rm/rules/,286,0,0
1645086457538,278,getStorage,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,580,765,4,4,https://www.bjbsoft.com/inv-node/common/getStorage,278,0,0
1645086457661,311,/inv-node/rm/wp/,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,1072,4,4,https://www.bjbsoft.com/inv-node/rm/wp/,310,0,0
1645086457786,284,get_shift_rules-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,321,839,4,4,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,284,0,0
1645086458464,282,invoiceprofile_details-1,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,1118,808,4,4,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,282,0,0
1645086458367,562,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1091,912,4,4,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,562,0,0
1645086458779,284,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,368,825,4,4,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,284,0,0
1645086458884,286,existing_entry_items-3,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,321,866,4,4,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,286,0,0
1645086459845,288,rates/,200,OK,[TG] INVOICE - 10 Users 1-2,text,true,,1098,1024,5,5,https://www.bjbsoft.com/inv-node/rm/rates/,288,0,0
1645086460014,289,rm/rules/-2,200,OK,[TG] INVOICE - 10 Users 1-1,text,true,,1509,1009,5,5,https://www.bjbsoft.com/inv-node/rm/rules/,289,0,0
1645086440697,5682,patientsessional,200,"Number of samples in transaction : 18, number of failing samples : 0",[TG] INVOICE - 10 Users 1-1,,true,,27491,22986,5,5,null,5680,13924,0
1645086459594,976,dashboard/details/,200,OK,[TG] INVOICE - 10 Users 1-4,text,true,,42087,799,5,5,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,704,0,0
1645086459619,1400,rm/user/details/-current-month,200,OK,[TG] INVOICE - 10 Users 1-3,text,true,,45929,957,5,5,https://www.bjbsoft.com/inv-node/rm/user/details/,1123,0,0
