timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645089145879,1448,rm/user/details/-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,75272,958,11,11,https://www.bjbsoft.com/inv-node/rm/user/details/,1176,0,0
1645089147204,292,servicesidebarlinks,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,1149,839,11,11,https://www.bjbsoft.com/auth-node/servicesidebarlinks,292,0,0
1645089147196,310,generated_invoices-current-month,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,321,928,11,11,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,310,0,0
1645089147253,285,inv-node/rm/rules/,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,1509,1004,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,285,0,0
1645089147565,346,rm/wp/,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,321,1071,12,12,https://www.bjbsoft.com/inv-node/rm/wp/,346,0,0
1645089147853,277,/superannuationRules,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,337,912,12,12,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,277,0,0
1645089147904,287,existing_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,321,864,12,12,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,287,0,0
1645089148168,298,rm/rates/,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,1192,1018,12,12,https://www.bjbsoft.com/inv-node/rm/rates/,298,0,0
1645089148199,277,invoiceprofile_details-1,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,1118,808,12,12,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,277,0,0
1645089148273,320,generated_invoices-current-month,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,321,925,12,12,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,320,0,0
1645089148379,308,auth-node/login,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,8703,878,12,12,https://www.bjbsoft.com/auth-node/login,308,0,0
1645089148605,278,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,1138,834,12,12,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,278,0,0
1645089148665,279,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,1973,840,12,12,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,279,0,0
1645089148751,281,getStorage,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,580,767,12,12,https://www.bjbsoft.com/inv-node/common/getStorage,281,0,0
1645089148885,281,/inv-node/rm/wp/,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,321,1067,12,12,https://www.bjbsoft.com/inv-node/rm/wp/,281,0,0
