timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645088434435,557,doc_entry_items-1,200,OK,[TG] INVOICE - 20 Users 1-9,text,true,,20267,885,14,14,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,557,0,0
1645088434474,544,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 20 Users 1-4,text,true,,1384,912,14,14,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,544,0,0
1645088434721,307,user/eligibility/-current-month,200,OK,[TG] INVOICE - 20 Users 1-12,text,true,,6951,839,14,14,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,307,0,0
1645088434769,283,invoice_subservices,200,OK,[TG] INVOICE - 20 Users 1-1,text,true,,715,797,14,14,https://www.bjbsoft.com/inv-node/common/invoice_subservices,283,0,0
1645088435043,279,sc_md/sc_get,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,321,853,14,14,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,279,0,0
1645088434340,1112,user/ispatient,200,OK,[TG] INVOICE - 20 Users 1-2,text,true,,395,826,14,14,https://www.bjbsoft.com/ums-node/user/ispatient,1112,0,823
1645088435184,289,rm/rules/,200,OK,[TG] INVOICE - 20 Users 1-11,text,true,,1509,1011,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,289,0,0
1645088435491,303,auth-node/login,200,OK,[TG] INVOICE - 20 Users 1-14,text,true,,9136,879,14,14,https://www.bjbsoft.com/auth-node/login,303,0,0
1645088435622,292,/rm/rules/-1,200,OK,[TG] INVOICE - 20 Users 1-10,text,true,,1509,1008,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,292,0,0
1645088435702,282,invoiceprofile_details-1,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,1072,806,14,14,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,282,0,0
1645088435673,318,/inv-node/rm/wp/,200,OK,[TG] INVOICE - 20 Users 1-3,text,true,,321,1075,14,14,https://www.bjbsoft.com/inv-node/rm/wp/,318,0,0
1645088435708,637,dashboard/details/,200,OK,[TG] INVOICE - 20 Users 1-13,text,true,,34806,798,14,14,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,635,0,0
1645088436094,287,inv-node/rm/rules/,200,OK,[TG] INVOICE - 20 Users 1-9,text,true,,1509,1009,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,287,0,0
1645088436217,282,get_shift_rules-current-month,200,OK,[TG] INVOICE - 20 Users 1-12,text,true,,321,835,14,14,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,282,0,0
1645088436221,322,user/ispatient,200,OK,[TG] INVOICE - 20 Users 1-8,text,true,,395,820,14,14,https://www.bjbsoft.com/ums-node/user/ispatient,322,0,0
1645088436320,287,paycycle_type,200,OK,[TG] INVOICE - 20 Users 1-1,text,true,,542,775,14,14,https://www.bjbsoft.com/inv-node/common/paycycle_type,287,0,0
1645088436517,299,rates/,200,OK,[TG] INVOICE - 20 Users 1-4,text,true,,1098,1024,14,14,https://www.bjbsoft.com/inv-node/rm/rates/,299,0,0
1645088436471,400,/existing_entry_items,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,321,854,14,14,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,400,0,0
1645088436212,897,rm/user/details/-current-month,200,OK,[TG] INVOICE - 20 Users 1-6,text,true,,34251,956,14,14,https://www.bjbsoft.com/inv-node/rm/user/details/,896,0,0
1645088436949,279,service_auth_token,200,OK,[TG] INVOICE - 20 Users 1-2,text,true,,892,420,14,14,https://www.bjbsoft.com/auth-node/service_auth_token,279,0,0
1645088436962,286,sc_md/sc_get,200,OK,[TG] INVOICE - 20 Users 1-11,text,true,,321,855,14,14,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,286,0,0
1645088437261,297,loginsettings,200,OK,[TG] INVOICE - 20 Users 1-14,text,true,,673,809,14,14,https://www.bjbsoft.com/auth-node/loginsettings,297,0,0
1645088437216,343,dashboard/details/,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,11175,797,14,14,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,343,0,0
1645088437263,395,existing_entry_items-3,200,OK,[TG] INVOICE - 20 Users 1-3,text,true,,7516,869,14,14,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,395,0,0
1645088437599,284,service_auth_token,200,OK,[TG] INVOICE - 20 Users 1-8,text,true,,889,420,14,14,https://www.bjbsoft.com/auth-node/service_auth_token,284,0,0
1645088437337,546,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 20 Users 1-10,text,true,,1097,909,14,14,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,546,0,0
1645088437613,309,/inv-node/rm/wp/,200,OK,[TG] INVOICE - 20 Users 1-9,text,true,,321,1072,14,14,https://www.bjbsoft.com/inv-node/rm/wp/,309,0,0
1645088437776,314,generated_invoices-current-month,200,OK,[TG] INVOICE - 20 Users 1-1,text,true,,321,922,14,14,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,314,0,0
1645088437843,279,invoice_subservices,200,OK,[TG] INVOICE - 20 Users 1-13,text,true,,717,800,14,14,https://www.bjbsoft.com/inv-node/common/invoice_subservices,279,0,0
1645088437900,284,rm/rates/,200,OK,[TG] INVOICE - 20 Users 1-4,text,true,,1192,1024,14,14,https://www.bjbsoft.com/inv-node/rm/rates/,284,0,0
1645088437906,281,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 20 Users 1-12,text,true,,368,821,14,14,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,281,0,0
1645088438262,284,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 20 Users 1-6,text,true,,1973,838,14,14,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,284,0,0
1645088438270,374,/existing_entry_items,200,OK,[TG] INVOICE - 20 Users 1-11,text,true,,2144,856,14,14,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,374,0,0
1645088438226,557,doc_entry_items,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,22080,885,14,14,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,557,0,0
1645088438563,289,servicesidebarlinks,200,OK,[TG] INVOICE - 20 Users 1-2,text,true,,1149,840,14,14,https://www.bjbsoft.com/auth-node/servicesidebarlinks,289,0,0
1645088438575,281,invoice_subservices,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,717,799,14,14,https://www.bjbsoft.com/inv-node/common/invoice_subservices,281,0,0
1645088438984,289,user/ispatient,200,OK,[TG] INVOICE - 20 Users 1-14,text,true,,395,822,14,14,https://www.bjbsoft.com/ums-node/user/ispatient,289,0,0
1645088438993,290,rm/rules/-2,200,OK,[TG] INVOICE - 20 Users 1-3,text,true,,1509,1012,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,290,0,0
1645088411462,6295,patientsessional,200,"Number of samples in transaction : 18, number of failing samples : 0",[TG] INVOICE - 20 Users 1-3,,true,,45465,23041,14,14,null,6294,21526,0
1645088439309,282,existing_entry_items-3,200,OK,[TG] INVOICE - 20 Users 1-9,text,true,,321,866,14,14,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,282,0,0
1645088439316,293,servicesidebarlinks,200,OK,[TG] INVOICE - 20 Users 1-8,text,true,,1149,837,14,14,https://www.bjbsoft.com/auth-node/servicesidebarlinks,293,0,0
1645088439332,291,rates/,200,OK,[TG] INVOICE - 20 Users 1-10,text,true,,1098,1021,14,14,https://www.bjbsoft.com/inv-node/rm/rates/,291,0,0
1645088439435,280,paycycle_type,200,OK,[TG] INVOICE - 20 Users 1-13,text,true,,542,778,14,14,https://www.bjbsoft.com/inv-node/common/paycycle_type,280,0,0
1645088439558,284,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 20 Users 1-1,text,true,,1097,828,14,14,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,284,0,0
1645088439629,282,/superannuationRules,200,OK,[TG] INVOICE - 20 Users 1-6,text,true,,337,907,14,14,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,282,0,0
1645088439654,282,sessional/pst/save,200,OK,[TG] INVOICE - 20 Users 1-4,text,true,,483,6897,14,14,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,282,0,0
1645088439187,789,rm/user/details/-current-month,200,OK,[TG] INVOICE - 20 Users 1-12,text,true,,34078,953,14,14,https://www.bjbsoft.com/inv-node/rm/user/details/,787,0,0
1645088439947,281,paycycle_type,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,542,777,14,14,https://www.bjbsoft.com/inv-node/common/paycycle_type,281,0,0
1645088439957,278,getStorage,200,OK,[TG] INVOICE - 20 Users 1-2,text,true,,580,768,14,14,https://www.bjbsoft.com/inv-node/common/getStorage,278,0,0
1645088440142,316,rm/wp/,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,321,1072,14,14,https://www.bjbsoft.com/inv-node/rm/wp/,316,0,0
1645088440021,562,doc_entry_items,200,OK,[TG] INVOICE - 20 Users 1-11,text,true,,20268,887,14,14,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,561,0,0
1645088411424,5930,patientsessional,200,"Number of samples in transaction : 18, number of failing samples : 0",[TG] INVOICE - 20 Users 1-9,,true,,51080,21978,14,14,null,5930,23373,0
1645088440632,94,service_auth_token,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,[TG] INVOICE - 20 Users 1-14,text,false,Expected to find an object with property ['status'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,3685,0,12,12,https://www.bjbsoft.com/auth-node/service_auth_token,0,0,0
1645088440585,139,instant_token,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,[TG] INVOICE - 20 Users 1-3,text,false,,3685,0,12,12,https://www.bjbsoft.com/auth-node/instant_token,0,0,0
